customer_id,month,active_users,sessions,feature_adoption_score,api_calls
315,2024-12-01,4,56,0.63,306
315,2025-01-01,13,54,0.48,122
315,2025-02-01,7,41,1.0,142
315,2025-03-01,11,66,0.47,191
315,2025-04-01,7,49,0.81,364
315,2025-05-01,7,71,0.48,147
315,2025-06-01,9,51,0.68,311
315,2025-07-01,9,75,0.35,590
315,2025-08-01,6,53,0.26,212
315,2025-09-01,12,71,0.67,171
315,2025-10-01,9,50,0.51,260
315,2025-11-01,12,73,0.67,351
315,2025-12-01,13,66,0.53,293
315,2026-01-01,13,43,0.66,324
315,2026-02-01,8,41,0.44,254
315,2026-03-01,10,77,0.6,572
315,2026-04-01,13,41,0.26,154
315,2026-05-01,7,48,0.59,231
315,2026-06-01,13,67,0.66,376
315,2026-07-01,12,75,0.71,305
316,2024-08-01,32,124,0.57,757
316,2024-09-01,24,120,0.48,430
316,2024-10-01,20,118,0.75,850
316,2024-11-01,20,122,0.53,331
316,2024-12-01,32,128,0.58,304
316,2025-01-01,20,124,0.62,558
316,2025-02-01,31,138,0.86,926
316,2025-03-01,32,144,0.59,502
316,2025-04-01,36,128,0.43,402
316,2025-05-01,17,125,0.93,532
316,2025-06-01,32,137,0.49,805
316,2025-07-01,19,113,0.57,474
316,2025-08-01,21,126,0.63,437
316,2025-09-01,26,134,0.91,1036
316,2025-10-01,25,146,0.55,737
316,2025-11-01,32,131,0.3,1006
316,2025-12-01,36,147,0.68,846
316,2026-01-01,26,113,0.57,331
316,2026-02-01,20,148,0.67,657
316,2026-03-01,30,131,0.83,969
316,2026-04-01,23,122,0.23,621
316,2026-05-01,19,138,0.57,702
316,2026-06-01,23,145,0.31,1022
316,2026-07-01,19,113,0.44,585
317,2024-08-01,3,38,0.92,190
317,2024-09-01,2,22,0.63,45
317,2024-10-01,2,29,0.58,148
317,2024-11-01,1,40,0.66,223
317,2024-12-01,2,33,0.55,239
317,2025-01-01,3,15,0.46,66
317,2025-02-01,3,22,0.51,117
317,2025-03-01,2,10,0.41,54
317,2025-04-01,1,10,0.6,36
317,2025-05-01,2,18,0.59,117
317,2025-06-01,1,12,0.47,95
317,2025-07-01,3,40,0.46,114
317,2025-08-01,2,35,0.65,94
317,2025-09-01,1,25,0.56,68
317,2025-10-01,3,45,0.6,105
317,2025-11-01,3,27,0.48,135
317,2025-12-01,1,44,0.66,318
317,2026-01-01,1,46,0.65,140
317,2026-02-01,2,45,0.42,119
317,2026-03-01,2,31,0.69,227
317,2026-04-01,1,24,0.96,125
317,2026-05-01,2,22,0.27,148
317,2026-06-01,1,15,0.57,30
317,2026-07-01,1,29,0.66,72
318,2026-02-01,1,44,0.69,332
318,2026-03-01,1,24,0.71,115
318,2026-04-01,1,31,0.51,114
318,2026-05-01,1,18,0.36,71
318,2026-06-01,1,19,0.77,77
318,2026-07-01,1,43,0.52,223
319,2025-09-01,57,110,0.69,659
319,2025-10-01,58,144,0.57,733
319,2025-11-01,54,149,0.71,913
319,2025-12-01,45,129,0.5,625
319,2026-01-01,29,126,0.65,848
319,2026-02-01,28,124,0.52,341
319,2026-03-01,32,128,0.35,972
319,2026-04-01,31,146,0.49,492
319,2026-05-01,49,123,0.86,616
319,2026-06-01,56,141,0.63,621
319,2026-07-01,20,121,0.57,293
320,2024-09-01,73,325,0.55,1999
320,2024-10-01,101,315,0.58,1581
320,2024-11-01,90,296,0.87,2120
320,2024-12-01,180,303,0.66,1792
320,2025-01-01,163,296,0.57,1493
320,2025-02-01,175,296,0.4,1541
320,2025-03-01,131,302,0.58,791
320,2025-04-01,115,318,0.67,2395
320,2025-05-01,125,323,0.32,1938
320,2025-06-01,158,329,0.55,1811
320,2025-07-01,170,324,0.45,794
320,2025-08-01,204,294,0.54,1583
320,2025-09-01,178,294,0.24,1633
320,2025-10-01,95,319,0.66,1048
320,2025-11-01,207,300,0.65,2347
320,2025-12-01,90,290,0.94,1270
320,2026-01-01,117,311,0.59,2387
320,2026-02-01,196,320,0.61,2504
320,2026-03-01,137,296,0.61,2309
320,2026-04-01,74,298,0.95,2334
320,2026-05-01,111,321,0.48,2375
320,2026-06-01,128,294,0.56,704
320,2026-07-01,114,317,0.78,1820
321,2024-08-01,2,46,0.47,284
321,2024-09-01,3,42,0.26,115
321,2024-10-01,2,26,0.66,144
321,2024-11-01,2,24,0.58,161
321,2024-12-01,2,14,0.83,74
321,2025-01-01,1,46,0.76,341
321,2025-02-01,2,27,0.35,187
321,2025-03-01,1,23,0.26,88
321,2025-04-01,4,49,0.22,308
321,2025-05-01,3,47,0.68,324
321,2025-06-01,2,36,0.54,252
321,2025-07-01,2,25,0.69,101
321,2025-08-01,3,11,0.7,35
321,2025-09-01,2,31,0.73,62
321,2025-10-01,2,49,0.65,197
321,2025-11-01,4,46,0.64,263
321,2025-12-01,4,17,0.46,90
321,2026-01-01,2,36,0.55,282
321,2026-02-01,2,13,0.57,72
321,2026-03-01,3,31,0.4,175
321,2026-04-01,1,30,0.44,219
321,2026-05-01,1,30,0.71,70
321,2026-06-01,3,18,0.42,122
321,2026-07-01,2,48,0.57,116
322,2024-08-01,1,17,0.68,126
322,2024-09-01,1,24,0.44,76
322,2024-10-01,1,20,0.69,41
322,2024-11-01,1,36,0.7,160
322,2024-12-01,1,30,0.48,135
322,2025-01-01,1,35,0.59,187
322,2025-02-01,1,35,0.68,261
322,2025-03-01,1,18,0.41,66
322,2025-04-01,1,30,0.65,172
322,2025-05-01,1,40,0.55,196
322,2025-06-01,1,36,0.58,243
322,2025-07-01,1,29,0.66,104
322,2025-08-01,1,44,0.59,273
322,2025-09-01,1,38,0.79,102
322,2025-10-01,1,27,0.54,147
322,2025-11-01,1,43,0.86,99
322,2025-12-01,1,36,0.54,223
322,2026-01-01,1,16,0.8,96
322,2026-02-01,1,43,0.55,343
322,2026-03-01,1,10,0.62,28
322,2026-04-01,1,32,0.56,91
322,2026-05-01,1,45,0.64,345
322,2026-06-01,1,43,0.76,175
322,2026-07-01,1,38,0.49,146
323,2024-08-01,11,70,0.85,492
323,2024-09-01,16,73,0.47,576
323,2024-10-01,16,52,0.9,200
323,2024-11-01,11,60,0.8,188
323,2024-12-01,7,54,0.64,290
323,2025-01-01,6,51,0.61,366
323,2025-02-01,11,73,0.55,220
323,2025-03-01,10,62,0.68,160
323,2025-04-01,12,65,0.65,405
323,2025-05-01,16,43,0.41,140
323,2025-06-01,16,69,0.39,498
323,2025-07-01,8,79,0.72,226
323,2025-08-01,6,53,0.85,311
323,2025-09-01,8,65,0.61,311
323,2025-10-01,5,68,0.61,260
323,2025-11-01,15,78,0.69,372
323,2025-12-01,16,56,0.7,222
323,2026-01-01,7,61,0.54,410
323,2026-02-01,12,61,0.54,339
323,2026-03-01,7,55,0.72,157
323,2026-04-01,9,67,0.7,508
323,2026-05-01,10,74,0.52,464
323,2026-06-01,7,52,0.64,322
323,2026-07-01,7,41,0.78,242
324,2025-08-01,1,42,0.86,312
324,2025-09-01,1,35,0.5,219
324,2025-10-01,1,46,0.47,309
324,2025-11-01,2,30,0.51,77
324,2025-12-01,2,39,0.82,150
324,2026-01-01,1,18,0.51,71
324,2026-02-01,1,41,0.73,161
324,2026-03-01,1,23,0.55,154
324,2026-04-01,2,16,0.62,90
324,2026-05-01,2,44,0.7,142
324,2026-06-01,1,39,0.71,151
324,2026-07-01,1,46,0.76,200
325,2024-08-01,40,141,0.68,1048
325,2024-09-01,44,132,0.51,984
325,2024-10-01,45,146,0.49,893
325,2024-11-01,21,127,0.39,735
325,2024-12-01,33,148,0.62,698
325,2025-01-01,45,142,0.63,448
325,2025-02-01,56,147,0.78,480
325,2025-03-01,42,137,0.56,505
325,2025-04-01,54,148,0.55,791
325,2025-05-01,33,143,0.54,575
325,2025-06-01,59,147,0.33,442
325,2025-07-01,40,134,0.62,781
325,2025-08-01,45,118,0.48,423
325,2025-09-01,54,145,0.64,795
325,2025-10-01,41,112,0.55,484
325,2025-11-01,42,140,0.6,352
325,2025-12-01,21,146,0.55,1020
325,2026-01-01,40,112,0.39,514
325,2026-02-01,40,116,0.75,740
325,2026-03-01,57,142,0.64,763
325,2026-04-01,48,143,0.62,1087
325,2026-05-01,32,123,0.66,838
325,2026-06-01,48,113,0.37,480
325,2026-07-01,59,140,0.62,944
326,2025-03-01,129,318,0.44,1794
326,2025-04-01,85,315,0.64,2235
326,2025-05-01,112,291,0.75,1150
326,2025-06-01,159,328,0.72,2277
326,2025-07-01,74,328,0.58,2036
326,2025-08-01,169,319,0.62,1083
326,2025-09-01,181,319,0.26,2032
326,2025-10-01,99,316,0.66,1317
326,2025-11-01,149,292,0.5,1744
326,2025-12-01,187,307,0.7,1530
326,2026-01-01,99,318,0.55,2376
326,2026-02-01,113,310,0.52,666
326,2026-03-01,184,298,0.84,2351
326,2026-04-01,138,302,0.3,1069
326,2026-05-01,141,299,0.61,923
326,2026-06-01,91,306,0.64,2254
326,2026-07-01,177,294,0.53,1021
327,2024-11-01,10,48,0.73,313
327,2024-12-01,8,69,0.77,424
327,2025-01-01,3,69,0.36,220
327,2025-02-01,3,56,0.51,391
327,2025-03-01,9,72,0.76,301
327,2025-04-01,4,54,0.79,210
327,2025-05-01,6,70,0.53,223
327,2025-06-01,4,62,0.97,445
327,2025-07-01,10,60,0.66,132
327,2025-08-01,5,49,0.52,287
327,2025-09-01,9,56,0.43,171
327,2025-10-01,4,63,0.55,453
327,2025-11-01,7,41,0.63,226
327,2025-12-01,7,74,0.6,511
327,2026-01-01,9,43,0.55,216
327,2026-02-01,8,78,0.71,418
327,2026-03-01,5,61,0.34,166
327,2026-04-01,4,78,0.53,488
327,2026-05-01,5,71,0.45,181
327,2026-06-01,5,62,0.68,300
327,2026-07-01,5,46,0.51,215
328,2024-10-01,2,26,0.65,147
328,2024-11-01,2,45,0.7,359
328,2024-12-01,2,34,0.71,105
328,2025-01-01,2,11,0.76,36
328,2025-02-01,1,49,0.58,337
328,2025-03-01,1,21,0.76,124
328,2025-04-01,2,12,0.92,94
328,2025-05-01,2,47,0.55,107
328,2025-06-01,2,35,0.63,226
328,2025-07-01,1,25,0.84,187
328,2025-08-01,2,46,0.48,310
328,2025-09-01,1,37,0.61,107
328,2025-10-01,2,21,0.49,65
328,2025-11-01,2,34,0.66,154
328,2025-12-01,1,14,0.79,50
328,2026-01-01,1,18,0.39,89
328,2026-02-01,1,46,0.68,200
328,2026-03-01,1,46,0.6,114
328,2026-04-01,2,11,0.61,60
328,2026-05-01,2,13,0.6,26
328,2026-06-01,2,10,0.47,26
328,2026-07-01,1,36,0.67,84
329,2024-08-01,148,322,0.51,2437
329,2024-09-01,75,319,0.55,1795
329,2024-10-01,127,304,0.27,2275
329,2024-11-01,146,322,0.59,2142
329,2024-12-01,140,297,0.48,1090
329,2025-01-01,122,319,0.42,2480
329,2025-02-01,129,304,0.49,932
329,2025-03-01,139,295,0.47,1048
329,2025-04-01,93,293,0.32,1913
329,2025-05-01,143,319,0.56,2120
329,2025-06-01,133,325,0.71,1071
329,2025-07-01,101,317,0.65,1382
329,2025-08-01,102,294,0.67,2307
329,2025-09-01,83,297,0.15,1521
329,2025-10-01,128,292,0.54,1388
329,2025-11-01,133,297,0.62,1742
329,2025-12-01,127,293,0.22,665
329,2026-01-01,133,303,0.75,696
329,2026-02-01,101,305,0.37,1216
329,2026-03-01,77,327,0.48,1737
329,2026-04-01,95,295,0.37,629
329,2026-05-01,99,291,0.56,666
329,2026-06-01,73,294,0.53,1236
329,2026-07-01,73,290,0.59,1120
330,2025-05-01,4,32,0.61,214
330,2025-06-01,2,10,0.65,79
330,2025-07-01,2,29,0.61,228
330,2025-08-01,2,21,0.56,107
330,2025-09-01,3,27,0.6,94
330,2025-10-01,2,34,0.91,177
330,2025-11-01,2,44,0.8,301
330,2025-12-01,1,10,0.71,74
330,2026-01-01,1,30,0.52,226
330,2026-02-01,2,30,0.39,143
330,2026-03-01,2,43,0.89,250
330,2026-04-01,1,30,0.47,99
330,2026-05-01,3,21,0.53,88
330,2026-06-01,3,46,0.47,256
330,2026-07-01,1,21,0.62,43
331,2025-03-01,190,318,0.56,1082
331,2025-04-01,112,322,0.31,1448
331,2025-05-01,121,309,0.45,2471
331,2025-06-01,165,308,0.39,745
331,2025-07-01,152,309,0.52,979
331,2025-08-01,117,327,0.69,2174
331,2025-09-01,89,318,0.46,2419
331,2025-10-01,80,293,0.47,637
331,2025-11-01,203,293,0.84,1075
331,2025-12-01,170,310,0.41,1753
331,2026-01-01,93,318,0.56,1450
331,2026-02-01,143,313,0.7,968
331,2026-03-01,176,313,0.46,1506
331,2026-04-01,216,325,0.59,1478
331,2026-05-01,96,328,0.97,2471
331,2026-06-01,80,316,0.78,1223
331,2026-07-01,177,298,0.56,2297
332,2024-08-01,1,19,0.64,135
332,2024-09-01,1,29,0.6,138
332,2024-10-01,1,48,0.78,369
332,2024-11-01,1,27,0.65,204
332,2024-12-01,1,46,0.36,213
332,2025-01-01,1,32,0.85,242
332,2025-02-01,1,29,0.53,204
332,2025-03-01,1,48,0.48,303
332,2025-04-01,1,28,0.59,207
332,2025-05-01,1,12,0.52,50
332,2025-06-01,1,24,0.53,78
332,2025-07-01,1,18,0.96,78
332,2025-08-01,1,31,0.58,205
332,2025-09-01,1,38,0.7,162
332,2025-10-01,1,42,0.57,237
332,2025-11-01,1,49,0.74,283
332,2025-12-01,1,23,0.43,181
332,2026-01-01,1,35,0.59,230
332,2026-02-01,1,31,0.68,208
332,2026-03-01,1,27,0.69,211
332,2026-04-01,1,22,0.39,126
332,2026-05-01,1,18,0.55,99
332,2026-06-01,1,10,0.41,75
332,2026-07-01,1,10,0.71,76
333,2026-03-01,3,41,0.34,149
333,2026-04-01,1,37,0.89,238
333,2026-05-01,2,24,0.54,158
333,2026-06-01,2,35,0.68,169
333,2026-07-01,3,45,0.78,213
334,2025-01-01,1,45,0.69,100
334,2025-02-01,1,34,0.86,69
334,2025-03-01,1,10,0.74,45
334,2025-04-01,1,47,0.47,177
334,2025-05-01,1,23,0.28,76
334,2025-06-01,1,41,0.72,290
334,2025-07-01,1,39,0.56,94
334,2025-08-01,1,39,0.75,305
334,2025-09-01,1,21,0.82,103
334,2025-10-01,1,37,0.42,132
334,2025-11-01,1,16,0.5,120
334,2025-12-01,1,42,0.46,310
334,2026-01-01,1,26,0.59,195
334,2026-02-01,1,30,0.59,213
334,2026-03-01,1,28,0.55,56
334,2026-04-01,1,21,0.66,52
334,2026-05-01,1,24,0.71,136
334,2026-06-01,1,19,0.55,77
334,2026-07-01,1,36,0.54,174
335,2024-08-01,11,125,0.65,841
335,2024-09-01,17,142,0.52,1031
335,2024-10-01,13,125,0.37,789
335,2024-11-01,8,129,0.29,613
335,2024-12-01,9,132,0.76,943
335,2025-01-01,12,112,0.45,473
335,2025-02-01,17,121,0.67,380
335,2025-03-01,17,141,0.62,969
335,2025-04-01,15,111,0.59,530
335,2025-05-01,15,110,0.58,373
335,2025-06-01,11,129,0.61,600
335,2025-07-01,7,132,0.4,950
335,2025-08-01,8,111,0.45,648
335,2025-09-01,14,141,0.51,388
335,2025-10-01,17,148,0.85,606
335,2025-11-01,13,111,0.56,641
335,2025-12-01,10,130,0.83,679
335,2026-01-01,10,133,0.68,654
335,2026-02-01,17,144,0.85,827
335,2026-03-01,11,118,0.39,898
335,2026-04-01,11,122,0.62,912
335,2026-05-01,12,124,0.58,415
335,2026-06-01,11,142,0.31,884
335,2026-07-01,10,111,0.28,716
336,2024-08-01,1,30,0.56,105
336,2024-09-01,1,41,0.63,142
336,2024-10-01,1,33,0.67,118
336,2024-11-01,1,12,0.4,86
336,2024-12-01,1,44,0.29,121
336,2025-01-01,1,47,0.58,221
336,2025-02-01,1,31,0.5,201
336,2025-03-01,1,25,0.66,181
336,2025-04-01,1,42,0.51,270
336,2025-05-01,1,43,0.37,160
336,2025-06-01,1,37,0.67,151
336,2025-07-01,1,36,0.57,121
336,2025-08-01,1,17,0.73,52
336,2025-09-01,1,23,0.55,74
336,2025-10-01,1,29,0.55,196
336,2025-11-01,1,19,0.63,127
336,2025-12-01,1,39,0.67,191
336,2026-01-01,1,22,0.83,58
336,2026-02-01,1,46,0.74,105
336,2026-03-01,1,32,0.69,176
336,2026-04-01,1,15,0.67,78
336,2026-05-01,1,26,0.76,119
336,2026-06-01,1,27,0.68,142
336,2026-07-01,1,33,0.78,128
337,2024-08-01,1,10,0.52,60
337,2024-09-01,1,33,0.55,127
337,2024-10-01,1,44,0.86,216
337,2024-11-01,1,35,0.58,123
337,2024-12-01,1,10,0.6,26
337,2025-01-01,1,28,0.75,85
337,2025-02-01,1,33,0.8,131
337,2025-03-01,1,15,0.4,102
337,2025-04-01,1,10,0.7,58
337,2025-05-01,1,18,0.61,142
337,2025-06-01,1,29,0.44,133
337,2025-07-01,1,22,0.52,81
337,2025-08-01,1,12,0.57,65
337,2025-09-01,1,15,0.81,104
337,2025-10-01,1,47,0.49,143
337,2025-11-01,1,22,0.34,95
337,2025-12-01,1,26,0.6,58
337,2026-01-01,1,49,0.47,290
337,2026-02-01,1,31,0.26,232
337,2026-03-01,1,12,0.54,90
337,2026-04-01,1,30,0.64,79
337,2026-05-01,1,31,0.81,233
337,2026-06-01,1,32,0.66,153
337,2026-07-01,1,40,0.31,303
338,2025-08-01,3,27,0.58,192
338,2025-09-01,2,33,0.71,105
338,2025-10-01,2,28,0.69,129
338,2025-11-01,3,20,0.51,119
338,2025-12-01,2,16,0.52,103
338,2026-01-01,2,46,0.6,205
338,2026-02-01,1,30,0.41,86
338,2026-03-01,2,22,0.37,83
338,2026-04-01,1,23,0.63,147
338,2026-05-01,1,29,0.82,72
338,2026-06-01,2,15,0.62,115
338,2026-07-01,3,38,0.51,174
339,2025-06-01,1,43,0.55,341
339,2025-07-01,1,39,0.75,298
339,2025-08-01,1,40,0.68,207
339,2025-09-01,1,19,0.58,140
339,2025-10-01,1,17,0.59,77
339,2025-11-01,1,15,0.38,96
339,2025-12-01,1,44,0.56,134
339,2026-01-01,1,46,0.7,154
339,2026-02-01,1,44,0.49,189
339,2026-03-01,1,19,0.63,148
339,2026-04-01,1,21,0.68,76
339,2026-05-01,1,37,0.41,84
339,2026-06-01,1,29,0.76,177
339,2026-07-01,1,32,0.44,146
340,2026-03-01,8,58,0.49,137
340,2026-04-01,4,46,0.75,366
340,2026-05-01,11,65,0.77,408
340,2026-06-01,10,46,0.42,332
340,2026-07-01,9,57,0.75,417
341,2024-08-01,4,14,0.48,37
341,2024-09-01,2,25,0.33,143
341,2024-10-01,2,18,0.45,70
341,2024-11-01,4,26,0.56,126
341,2024-12-01,2,17,0.5,112
341,2025-01-01,3,11,0.7,63
341,2025-02-01,1,32,0.53,100
341,2025-03-01,3,42,0.54,275
341,2025-04-01,4,23,0.74,182
341,2025-05-01,3,32,0.23,127
341,2025-06-01,4,12,0.57,85
341,2025-07-01,4,22,0.38,168
341,2025-08-01,3,38,0.45,302
341,2025-09-01,3,17,0.57,116
341,2025-10-01,3,44,0.61,203
341,2025-11-01,2,47,0.58,361
341,2025-12-01,4,45,0.67,293
341,2026-01-01,2,37,0.86,210
341,2026-02-01,2,45,0.9,165
341,2026-03-01,2,12,0.68,74
341,2026-04-01,4,16,0.43,104
341,2026-05-01,2,48,0.71,218
341,2026-06-01,2,44,0.63,217
341,2026-07-01,3,44,0.6,98
342,2024-10-01,56,133,0.71,728
342,2024-11-01,35,114,0.82,901
342,2024-12-01,37,145,0.55,361
342,2025-01-01,42,134,0.6,839
342,2025-02-01,21,139,0.36,1007
342,2025-03-01,50,137,0.6,601
342,2025-04-01,25,149,0.41,502
342,2025-05-01,23,142,0.65,1014
342,2025-06-01,49,144,0.82,340
342,2025-07-01,63,139,0.6,291
342,2025-08-01,44,112,0.49,264
342,2025-09-01,58,119,0.88,420
342,2025-10-01,31,112,0.42,374
342,2025-11-01,43,129,0.52,832
342,2025-12-01,45,143,0.68,415
342,2026-01-01,28,147,0.7,599
342,2026-02-01,52,111,0.6,252
342,2026-03-01,42,149,0.86,615
342,2026-04-01,49,114,0.74,491
342,2026-05-01,56,144,0.32,508
342,2026-06-01,59,148,0.39,437
342,2026-07-01,44,122,0.57,942
343,2024-08-01,2,78,0.29,528
343,2024-09-01,5,65,0.8,284
343,2024-10-01,2,69,0.75,550
343,2024-11-01,3,79,0.74,436
343,2024-12-01,3,57,0.51,189
343,2025-01-01,4,62,0.49,336
343,2025-02-01,1,61,0.58,215
343,2025-03-01,3,56,0.57,309
343,2025-04-01,5,61,0.53,127
343,2025-05-01,3,57,0.48,143
343,2025-06-01,2,62,0.42,296
343,2025-07-01,2,62,0.58,339
343,2025-08-01,3,68,0.68,542
343,2025-09-01,4,56,0.52,252
343,2025-10-01,3,65,0.74,225
343,2025-11-01,5,67,0.57,523
343,2025-12-01,4,59,0.76,465
343,2026-01-01,4,48,0.72,308
343,2026-02-01,4,52,0.57,107
343,2026-03-01,4,41,0.6,318
343,2026-04-01,3,63,0.57,449
343,2026-05-01,4,54,0.7,409
343,2026-06-01,2,48,0.56,133
343,2026-07-01,3,45,0.53,271
344,2025-02-01,48,137,0.67,918
344,2025-03-01,40,126,0.63,907
344,2025-04-01,45,115,0.58,236
344,2025-05-01,20,137,0.73,349
344,2025-06-01,43,129,0.9,965
344,2025-07-01,22,149,0.63,783
344,2025-08-01,43,125,0.42,320
344,2025-09-01,32,146,0.57,864
344,2025-10-01,36,130,0.6,699
344,2025-11-01,39,119,0.52,662
344,2025-12-01,34,134,0.81,323
344,2026-01-01,30,118,0.98,507
344,2026-02-01,22,122,0.39,362
344,2026-03-01,49,118,0.58,850
344,2026-04-01,20,127,0.63,373
344,2026-05-01,20,146,0.81,452
344,2026-06-01,43,127,1.0,322
344,2026-07-01,31,120,0.71,361
345,2024-08-01,2,50,0.62,396
345,2024-09-01,3,66,0.55,459
345,2024-10-01,3,66,0.66,383
345,2024-11-01,4,73,0.76,187
345,2024-12-01,2,40,0.98,304
345,2025-01-01,3,77,0.55,554
345,2025-02-01,5,56,0.45,275
345,2025-03-01,4,41,0.6,272
345,2025-04-01,2,73,0.64,563
345,2025-05-01,1,71,0.73,193
345,2025-06-01,4,41,0.65,309
345,2025-07-01,2,78,0.48,534
345,2025-08-01,3,59,0.7,225
345,2025-09-01,4,67,0.67,298
345,2025-10-01,3,45,0.85,313
345,2025-11-01,2,74,0.52,282
345,2025-12-01,3,70,0.34,487
345,2026-01-01,4,49,0.61,117
345,2026-02-01,5,60,0.74,167
345,2026-03-01,2,71,0.64,492
345,2026-04-01,2,49,0.35,285
345,2026-05-01,4,73,0.71,423
345,2026-06-01,2,40,0.44,310
345,2026-07-01,2,48,0.51,367
346,2024-08-01,41,305,0.44,2370
346,2024-09-01,51,318,0.42,2107
346,2024-10-01,96,323,0.42,1430
346,2024-11-01,79,301,0.67,1088
346,2024-12-01,57,295,0.77,1365
346,2025-01-01,92,297,0.55,1894
346,2025-02-01,68,326,0.55,2518
346,2025-03-01,55,321,0.45,754
346,2025-04-01,96,306,0.66,618
346,2025-05-01,98,299,0.48,1095
346,2025-06-01,98,310,0.66,1071
346,2025-07-01,73,321,0.68,2474
346,2025-08-01,43,327,0.66,1495
346,2025-09-01,74,302,0.57,1011
346,2025-10-01,57,308,0.52,1081
346,2025-11-01,51,308,0.66,2046
346,2025-12-01,46,304,0.66,963
346,2026-01-01,64,293,0.41,1928
346,2026-02-01,109,329,0.7,2056
346,2026-03-01,66,324,0.87,794
346,2026-04-01,61,318,0.38,2137
346,2026-05-01,107,329,0.42,1057
346,2026-06-01,45,314,0.77,2179
346,2026-07-01,54,319,0.58,1758
347,2024-08-01,38,329,0.81,2535
347,2024-09-01,57,305,0.59,1774
347,2024-10-01,62,324,0.77,781
347,2024-11-01,62,304,0.38,720
347,2024-12-01,30,329,0.55,919
347,2025-01-01,75,313,0.72,1563
347,2025-02-01,60,322,0.82,1817
347,2025-03-01,48,326,0.68,1541
347,2025-04-01,46,301,0.41,1771
347,2025-05-01,80,291,0.69,1478
347,2025-06-01,32,305,0.5,1096
347,2025-07-01,56,300,0.7,1867
347,2025-08-01,50,326,0.65,2366
347,2025-09-01,44,312,0.55,803
347,2025-10-01,79,313,0.7,1300
347,2025-11-01,33,318,0.73,1952
347,2025-12-01,87,320,0.61,1885
347,2026-01-01,62,302,0.48,1593
347,2026-02-01,51,317,0.52,656
347,2026-03-01,35,324,0.52,1272
347,2026-04-01,83,326,0.53,914
347,2026-05-01,85,326,0.7,1310
347,2026-06-01,40,317,0.55,2344
347,2026-07-01,53,328,0.77,1649
348,2024-08-01,86,309,0.77,708
348,2024-09-01,154,320,0.85,2139
348,2024-10-01,143,311,0.86,2210
348,2024-11-01,75,317,0.51,2093
348,2024-12-01,124,327,0.54,2476
348,2025-01-01,142,309,0.63,874
348,2025-02-01,92,324,0.79,1176
348,2025-03-01,99,300,0.69,1148
348,2025-04-01,130,296,0.55,1174
348,2025-05-01,92,318,0.87,975
348,2025-06-01,138,299,0.68,1458
348,2025-07-01,117,307,0.76,811
348,2025-08-01,197,297,0.63,1206
348,2025-09-01,80,325,0.37,1893
348,2025-10-01,76,292,0.79,922
348,2025-11-01,105,300,0.65,1654
348,2025-12-01,101,297,0.55,2016
348,2026-01-01,160,306,0.52,1387
348,2026-02-01,197,309,0.52,1666
348,2026-03-01,129,294,0.52,662
348,2026-04-01,80,314,0.41,1567
348,2026-05-01,199,304,0.65,2361
348,2026-06-01,170,293,0.81,1749
348,2026-07-01,202,314,0.55,663
349,2025-01-01,1,18,0.73,70
349,2025-02-01,1,27,0.59,88
349,2025-03-01,1,25,0.66,196
349,2025-04-01,1,19,0.47,58
349,2025-05-01,1,20,0.68,129
349,2025-06-01,1,23,0.33,129
349,2025-07-01,1,41,0.55,99
349,2025-08-01,1,24,0.64,133
349,2025-09-01,1,16,0.64,122
349,2025-10-01,1,23,0.61,126
349,2025-11-01,1,39,0.58,280
349,2025-12-01,1,40,0.69,99
349,2026-01-01,1,28,0.94,56
349,2026-02-01,1,33,0.57,121
349,2026-03-01,1,28,0.48,221
349,2026-04-01,1,42,0.87,250
349,2026-05-01,1,44,0.52,125
349,2026-06-01,1,49,0.64,126
349,2026-07-01,1,10,0.33,57
350,2025-05-01,11,78,0.67,287
350,2025-06-01,7,60,0.71,428
350,2025-07-01,10,48,0.68,294
350,2025-08-01,6,56,0.68,262
350,2025-09-01,11,65,0.68,283
350,2025-10-01,6,57,0.73,380
350,2025-11-01,13,50,0.62,159
350,2025-12-01,8,67,0.71,280
350,2026-01-01,10,68,0.34,252
350,2026-02-01,7,45,0.28,145
350,2026-03-01,17,72,0.57,458
350,2026-04-01,8,52,0.37,108
350,2026-05-01,12,73,0.66,155
350,2026-06-01,7,40,0.24,202
350,2026-07-01,5,66,0.55,287
351,2025-02-01,14,129,0.48,910
351,2025-03-01,25,131,0.65,645
351,2025-04-01,25,119,0.8,705
351,2025-05-01,15,113,0.54,506
351,2025-06-01,24,139,0.14,1027
351,2025-07-01,12,143,0.35,854
351,2025-08-01,24,110,0.91,862
351,2025-09-01,24,123,0.52,918
351,2025-10-01,20,136,1.0,611
351,2025-11-01,9,110,0.53,525
351,2025-12-01,22,119,0.45,381
351,2026-01-01,20,149,0.61,1189
351,2026-02-01,15,119,0.74,821
351,2026-03-01,25,125,0.35,870
351,2026-04-01,15,118,0.47,813
351,2026-05-01,15,132,0.56,911
351,2026-06-01,9,130,0.78,897
351,2026-07-01,20,149,0.44,418
352,2024-12-01,3,54,0.48,394
352,2025-01-01,6,47,0.82,222
352,2025-02-01,4,59,0.74,227
352,2025-03-01,4,61,0.55,317
352,2025-04-01,2,61,0.86,461
352,2025-05-01,6,52,0.84,325
352,2025-06-01,4,44,0.72,288
352,2025-07-01,2,43,0.8,246
352,2025-08-01,7,77,0.71,400
